X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,RESPONSE_TIME_MINUTES
404228.18,136873.66,24420199,2024-01-26 00:21:22+00:00,EVENING,OTHERS,THEFT/OTHER,3700 - 3799 BLOCK OF FRANKLIN DELANO ROOSEVELT PLACE NE,404228.18,136873.66,7.0,7D,6.0,601.0,Cluster 30,009602 3,9602.0,Precinct 100,38.8997047934,-76.951256925,,2024-01-11 18:33:00+00:00,2024-01-11 20:00:00+00:00,606080914,87.0
398099.049999997,138288.760000002,24420374,2024-02-03 23:41:40+00:00,EVENING,OTHERS,THEFT/OTHER,1624 - 1699 BLOCK OF 7TH STREET NW,398099.05,138288.76,2.0,2G,3.0,307.0,Cluster 7,004901 1,4901.0,Precinct 21,38.9124606204,-77.0219183471,,2024-01-25 00:00:00+00:00,2024-01-25 00:05:00+00:00,606080915,5.0
395486.780000001,139856.629999999,24423174,2024-09-17 22:41:47+00:00,EVENING,OTHERS,THEFT/OTHER,2700 - 2799 BLOCK OF WOODLEY PLACE NW,395486.78,139856.63,3.0,3C,2.0,204.0,Cluster 15,000501 1,501.0,Precinct 136,38.9265749707,-77.0520486635,,2024-08-30 18:12:00+00:00,2024-08-30 18:13:00+00:00,606080920,1.0
400638.046999998,135441.6149,24031370,2024-02-29 19:28:11+00:00,DAY,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF 10TH STREET SE,400638.047006545,135441.614875121,6.0,6B,1.0,107.0,Cluster 26,006700 3,6700.0,Precinct 88,38.8868143394,-76.9926458304,,2024-02-29 18:28:00+00:00,2024-02-29 19:09:00+00:00,606080931,41.0
402481.770000003,132738.82,24099558,2024-06-30 02:27:10+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2311- 2458 BLOCK OF GOOD HOPE ROAD SE,402481.77,132738.82,8.0,8A,6.0,607.0,Cluster 34,007605 3,7605.0,Precinct 112,38.8624632162,-76.9714047234,,2024-06-30 00:39:00+00:00,2024-06-30 01:07:00+00:00,606080954,28.0
395861.490000002,137976.149999999,24022604,2024-02-13 09:33:03+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,2100 - 2199 BLOCK OF P STREET NW,395861.49,137976.15,2.0,2B,2.0,208.0,Cluster 6,005502 1,5502.0,Precinct 14,38.9096368356,-77.0477159896,DUPONT CIRCLE,2023-12-02 03:30:00+00:00,2023-12-02 18:15:00+00:00,606080959,885.0
401193.189999998,139648.969999999,24000602,2024-01-02 05:02:17+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF BRENTWOOD ROAD NE,401193.19,139648.97,5.0,5B,5.0,504.0,Cluster 22,009302 1,9302.0,Precinct 73,38.9247150839,-76.9862399081,,2024-01-02 03:15:00+00:00,2024-01-02 03:30:00+00:00,606080964,15.0
400840.659999996,139142.940000001,24069391,2024-05-09 09:10:48+00:00,MIDNIGHT,OTHERS,ROBBERY,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5.0,5C,5.0,505.0,Cluster 22,009102 3,9102.0,Precinct 72,38.9201570109,-76.9903059701,,2024-05-09 08:08:00+00:00,2024-05-09 09:00:00+00:00,606080971,52.0
400335.109999999,131003.329999998,24079905,2024-05-27 23:33:45+00:00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,2730 - 2899 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400335.11,131003.33,8.0,8C,7.0,707.0,Cluster 39,010400 3,10400.0,Precinct 123,38.8468326159,-76.9961396645,,2024-05-27 20:05:00+00:00,2024-05-27 20:48:00+00:00,606080988,43.0
396171.049999997,137945.800000001,24004446,2024-01-10 02:27:51+00:00,EVENING,OTHERS,THEFT/OTHER,1 - 7 BLOCK OF DUPONT CIRCLE NW,396171.05,137945.8,2.0,2B,2.0,208.0,Cluster 6,005502 3,5502.0,Precinct 14,38.9093648355,-77.0441466713,DUPONT CIRCLE,2024-01-09 21:01:00+00:00,2024-01-09 21:58:00+00:00,606080998,57.0
396459.649999999,138822.23,24023177,2024-02-14 13:57:25+00:00,DAY,OTHERS,THEFT/OTHER,1731 - 1785 BLOCK OF FLORIDA AVENUE NW,396459.65,138822.23,1.0,1C,3.0,303.0,Cluster 1,003801 2,3801.0,Precinct 24,38.9172612211,-77.0408237172,ADAMS MORGAN,2024-02-14 13:08:00+00:00,2024-02-14 13:14:00+00:00,606080999,6.0
397329.969999999,138713.440000001,24021682,2024-02-11 15:28:05+00:00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF WALLACH PLACE NW,397329.97,138713.44,1.0,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.91628428,-77.0307876495,,2024-02-11 14:36:00+00:00,2024-02-11 15:00:00+00:00,606081018,24.0
399592.1844,134459.518800002,24129543,2024-08-23 14:16:29+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,1000 - 1099 BLOCK OF NEW JERSEY AVENUE SE,399592.184381575,134459.518842209,8.0,8F,1.0,106.0,Cluster 27,007203 4,7203.0,Precinct 131,38.8779673757,-77.0046999255,CAPITOL RIVERFRONT,2024-08-22 14:00:00+00:00,2024-08-23 11:15:00+00:00,606081038,1275.0
397564.030000001,137917.010000002,24044350,2024-03-24 17:15:59+00:00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF 12TH STREET NW,397564.03,137917.01,2.0,2F,3.0,307.0,Cluster 7,005004 2,5004.0,Precinct 17,38.9091104498,-77.0280859193,,2024-03-24 16:00:00+00:00,2024-03-24 16:54:00+00:00,606081050,54.0
397563.600000001,136543.5,24046150,2024-03-27 22:09:43+00:00,EVENING,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF 12TH STREET NW,397563.6,136543.5,2.0,2C,2.0,209.0,Cluster 8,005802 1,5802.0,Precinct 129,38.8967373853,-77.0280860049,DOWNTOWN,2024-03-27 20:50:00+00:00,2024-03-27 21:30:00+00:00,606081051,40.0
397343.210000001,137783.07,24108307,2024-07-15 16:58:42+00:00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF VERMONT AVENUE NW,397343.21,137783.07,2.0,2F,3.0,307.0,Cluster 7,005003 1,5003.0,Precinct 17,38.9079032324,-77.0306313817,,2024-07-11 19:15:00+00:00,2024-07-15 02:30:00+00:00,606081053,4755.0
394895.399999999,140924.899999999,24112940,2024-07-23 22:10:09+00:00,EVENING,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,394895.4,140924.9,3.0,3C,2.0,203.0,Cluster 15,001304 1,1304.0,Precinct 34,38.9361950358,-77.0588766912,,2024-07-23 20:14:00+00:00,2024-07-23 22:00:00+00:00,606081054,106.0
397799.859999999,141494.879999999,24092264,2024-06-17 19:34:48+00:00,EVENING,OTHERS,THEFT/OTHER,4100 - 4199 BLOCK OF GEORGIA AVENUE NW,397799.86,141494.88,4.0,4C,4.0,404.0,Cluster 18,002503 1,2503.0,Precinct 47,38.9413416569,-77.0253783465,,2024-06-15 04:00:00+00:00,2024-06-15 04:00:00+00:00,606081067,0.0
399353.1307,134459.365200002,24092555,2024-06-18 07:08:45+00:00,MIDNIGHT,GUN,ROBBERY,1000 - 1099 BLOCK OF HALF STREET SE,399353.130685353,134459.365178209,6.0,8F,1.0,106.0,Cluster 27,007202 2,7202.0,Precinct 131,38.8779658481,-77.0074549315,CAPITOL RIVERFRONT,2024-06-18 04:15:00+00:00,2024-06-18 05:57:00+00:00,606081068,102.0
399856.399999999,140641.84,24420606,2024-02-16 12:22:08+00:00,DAY,OTHERS,THEFT F/AUTO,3400 - 3699 BLOCK OF HAREWOOD ROAD NE,399856.4,140641.84,5.0,5A,4.0,405.0,Cluster 21,002302 2,2302.0,Precinct 44,38.9336599632,-77.00165623,,2023-12-24 17:10:00+00:00,2023-12-24 18:00:00+00:00,606081071,50.0
397117.25,138916.670000002,24044588,2024-03-25 05:33:58+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF V STREET NW,397117.25,138916.67,1.0,1B,3.0,301.0,Cluster 3,004300 2,4300.0,Precinct 22,38.9181143708,-77.0332413398,,2024-03-25 01:13:00+00:00,2024-03-25 01:30:00+00:00,606081074,17.0
396455.479999997,139555.850000001,24018100,2024-02-05 08:40:08+00:00,MIDNIGHT,OTHERS,BURGLARY,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1.0,1C,3.0,303.0,Cluster 1,003901 2,3901.0,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2024-02-05 07:12:00+00:00,2024-02-05 07:25:00+00:00,606081128,13.0
397169.7293,140103.581900001,24122435,2024-08-10 11:11:45+00:00,DAY,KNIFE,ASSAULT W/DANGEROUS WEAPON,IRVING STREET NW AND 14TH STREET NW,397169.72930733,140103.58191945,1.0,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9288066229,-77.0326410883,,2024-08-10 09:46:00+00:00,2024-08-10 11:00:00+00:00,606081138,74.0
401337.605700001,135279.709100001,24129291,2024-08-23 03:34:37+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF C STREET SE,401337.605695194,135279.70908297,6.0,6B,1.0,107.0,Cluster 26,006900 1,6900.0,Precinct 87,38.8853550444,-76.9845829886,,2024-08-22 19:30:00+00:00,2024-08-22 20:00:00+00:00,606081142,30.0
399113.369999997,136327.010000002,24103282,2024-07-07 00:50:59+00:00,EVENING,OTHERS,THEFT F/AUTO,10 - 35 BLOCK OF D STREET NW,399113.37,136327.01,6.0,6E,1.0,102.0,Cluster 8,980000 1,980000.0,Precinct 1,38.8947900935,-77.0102204952,DOWNTOWN,2024-07-06 10:07:00+00:00,2024-07-06 11:37:00+00:00,606081144,90.0
399489.479999997,137372.649999999,24151395,2024-10-01 15:19:17+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,1100 - 1150 BLOCK OF 1ST STREET NE,399489.48,137372.65,6.0,6E,5.0,501.0,Cluster 25,010603 3,10603.0,Precinct 144,38.9042098931,-77.0058857204,NOMA,2024-09-28 04:00:00+00:00,2024-09-30 15:30:00+00:00,606081146,3570.0
396838.740000002,140472.609999999,24142198,2024-09-15 02:43:09+00:00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,3300 - 3341 BLOCK OF 16TH STREET NW,396838.74,140472.61,1.0,1D,3.0,302.0,Cluster 2,002703 2,2703.0,Precinct 40,38.9321298128,-77.0364600379,,2024-09-14 23:47:00+00:00,2024-09-15 01:45:00+00:00,606081150,118.0
397163.159999996,142204.18,24044215,2024-03-24 09:36:59+00:00,MIDNIGHT,OTHERS,BURGLARY,4700 - 4799 BLOCK OF 14TH STREET NW,397163.16,142204.18,4.0,4E,4.0,404.0,Cluster 18,002501 2,2501.0,Precinct 48,38.947729407,-77.0327255357,,2024-03-24 07:37:00+00:00,2024-03-24 09:37:00+00:00,606081161,120.0
397835.859999999,136718.280000001,24073705,2024-05-17 08:13:57+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF G STREET NW,397835.86,136718.28,2.0,2C,2.0,209.0,Cluster 8,005802 5,5802.0,Precinct 129,38.8983125792,-77.0249480334,DOWNTOWN,2024-05-17 02:15:00+00:00,2024-05-17 02:59:00+00:00,606081165,44.0
398650.93,145225.010000002,24032169,2024-03-02 13:41:50+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,200 - 399 BLOCK OF CARROLL STREET NW,398650.93,145225.01,4.0,4B,4.0,401.0,Cluster 17,001702 2,1702.0,Precinct 63,38.9749453559,-77.015568696,,2024-03-02 03:19:00+00:00,2024-03-02 04:07:00+00:00,606081177,48.0
401104.169699997,130427.792599998,24140906,2024-09-12 21:16:41+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3400 - 3499 BLOCK OF 13TH PLACE SE,401104.169662978,130427.792630468,8.0,8E,7.0,705.0,Cluster 38,007304 4,7304.0,Precinct 120,38.8416472905,-76.9872813232,,2024-09-12 19:21:00+00:00,2024-09-12 20:40:00+00:00,606081226,79.0
401701.350000001,136862.760000002,24127322,2024-08-19 16:33:04+00:00,DAY,OTHERS,THEFT/OTHER,1516 - 1699 BLOCK OF BENNING ROAD NE,401701.35,136862.76,5.0,5D,5.0,507.0,Cluster 23,008904 1,8904.0,Precinct 79,38.8996151246,-76.9803866148,,2024-08-19 15:52:00+00:00,2024-08-19 16:20:00+00:00,606081227,28.0
400717.530000001,132802.550000001,24152552,2024-10-02 17:35:06+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,2300 - 2399 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400717.53,132802.55,8.0,8A,7.0,703.0,Cluster 28,007401 1,7401.0,Precinct 119,38.8630405315,-76.9917324593,ANACOSTIA,2024-10-02 02:00:00+00:00,2024-10-02 16:00:00+00:00,606081232,840.0
399887.590000004,133994.789999999,24043270,2024-03-22 15:27:02+00:00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF WATER STREET SE,399887.59,133994.79,8.0,8F,1.0,106.0,Cluster 27,007201 4,7201.0,Precinct 131,38.8737810014,-77.001295408,CAPITOL RIVERFRONT,2024-03-21 18:00:00+00:00,2024-03-21 18:20:00+00:00,606081233,20.0
395499.25,139592.960000001,24051045,2024-04-06 01:32:21+00:00,EVENING,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3.0,3C,2.0,204.0,Cluster 15,000501 1,501.0,Precinct 136,38.9241998122,-77.0519031245,,2024-04-06 00:26:00+00:00,2024-04-06 00:45:00+00:00,606081234,19.0
395499.25,139592.960000001,24100880,2024-07-02 13:11:50+00:00,DAY,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3.0,3C,2.0,204.0,Cluster 15,000501 1,501.0,Precinct 136,38.9241998122,-77.0519031245,,2024-07-02 11:32:00+00:00,2024-07-02 12:34:00+00:00,606081237,62.0
399605.979999997,134742.780000001,24420077,2024-01-12 05:42:52+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF H STREET SE,399605.98,134742.78,8.0,8F,1.0,106.0,Cluster 27,007203 3,7203.0,Precinct 131,38.8805191094,-77.0045410984,CAPITOL RIVERFRONT,2024-01-02 21:50:00+00:00,2024-01-02 21:55:00+00:00,606081247,5.0
399804.939999998,136316.120000001,24125679,2024-08-16 18:45:26+00:00,DAY,OTHERS,BURGLARY,219 - 299 BLOCK OF MASSACHUSETTS AVENUE NE,399804.94,136316.12,6.0,6C,1.0,108.0,Cluster 25,008200 4,8200.0,Precinct 130,38.8946924178,-77.002248522,CAPITOL HILL,2024-08-16 00:30:00+00:00,2024-08-16 14:00:00+00:00,606081252,810.0
399468.409999996,141839.129999999,24098978,2024-06-29 01:07:00+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,80 - 99 BLOCK OF WEBSTER STREET NE,399468.41,141839.13,5.0,5A,4.0,405.0,Cluster 19,009510 2,9510.0,Precinct 44,38.9444453537,-77.0061320927,,2024-06-29 00:19:00+00:00,2024-06-29 00:55:00+00:00,606081254,36.0
396558.409999996,139123.190000001,24041395,2024-03-19 04:55:48+00:00,MIDNIGHT,GUN,ROBBERY,2120 - 2323 BLOCK OF ONTARIO ROAD NW,396558.41,139123.19,1.0,1C,3.0,303.0,Cluster 1,003801 2,3801.0,Precinct 24,38.9199727596,-77.0396864261,,2024-03-19 03:49:00+00:00,2024-03-19 05:00:00+00:00,606081255,71.0
397655.579999998,138854.390000001,24093686,2024-06-20 08:20:35+00:00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2000 - 2099 BLOCK OF 11TH STREET NW,397655.58,138854.39,1.0,1B,3.0,305.0,Cluster 3,004401 1,4401.0,Precinct 22,38.9175549331,-77.027033579,,2024-06-20 07:05:00+00:00,2024-06-20 07:20:00+00:00,606081256,15.0
395288.009999998,139501.969999999,24123427,2024-08-12 16:22:00+00:00,DAY,OTHERS,THEFT F/AUTO,2400 - 2798 BLOCK OF CALVERT STREET NW,395288.01,139501.97,3.0,3C,2.0,204.0,Cluster 15,000501 3,501.0,Precinct 26,38.923379038,-77.0543385414,,2024-08-09 11:00:00+00:00,2024-08-11 14:50:00+00:00,606081258,3110.0
397868.68,141140.379999999,24117102,2024-07-31 13:39:41+00:00,DAY,OTHERS,THEFT F/AUTO,3800 - 3899 BLOCK OF GEORGIA AVENUE NW,397868.68,141140.38,4.0,4C,4.0,404.0,Cluster 18,002503 2,2503.0,Precinct 47,38.938148387,-77.024583415,,2024-07-31 11:00:00+00:00,2024-07-31 11:50:00+00:00,606081260,50.0
396456.219999999,137483.23,24135933,2024-09-04 01:25:55+00:00,EVENING,OTHERS,THEFT/OTHER,1130 - 1199 BLOCK OF CONNECTICUT AVENUE NW,396456.22,137483.23,2.0,2C,4.0,,Cluster 6,010700 1,10700.0,Precinct 17,38.905199041,-77.0408563583,GOLDEN TRIANGLE,2024-09-03 19:46:00+00:00,2024-09-03 20:35:00+00:00,606081264,49.0
400233.789999999,136927.879999999,24130823,2024-08-25 16:22:28+00:00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET NE,400233.79,136927.88,6.0,6C,1.0,104.0,Cluster 25,008302 2,8302.0,Precinct 83,38.9002033642,-76.9973048161,,2024-08-25 12:00:00+00:00,2024-08-25 15:45:00+00:00,606081265,225.0
400331.539800003,135103.967700001,24106332,2024-07-11 23:45:08+00:00,EVENING,OTHERS,THEFT F/AUTO,7TH STREET SE AND D STREET SE,400331.53983826,135103.96773881,6.0,6B,1.0,106.0,Cluster 26,007000 2,7000.0,Precinct 89,38.883772854,-76.996178814,CAPITOL HILL,2024-07-11 20:15:00+00:00,2024-07-11 20:30:00+00:00,606081276,15.0
396522.700000003,137709.93,24003236,2024-01-07 10:00:54+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,1700 - 1799 BLOCK OF N STREET NW,396522.7,137709.93,2.0,2B,2.0,208.0,Cluster 6,010700 2,10700.0,Precinct 15,38.9072414989,-77.0400910561,,2024-01-07 09:05:00+00:00,2024-01-07 09:56:00+00:00,606081279,51.0
400276.600000001,130895.18,24114963,2024-07-27 14:32:13+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,2900 - 2918 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400276.6,130895.18,8.0,8C,7.0,707.0,Cluster 39,010400 3,10400.0,Precinct 123,38.8458583733,-76.9968137202,,2024-07-27 13:44:00+00:00,2024-07-27 14:00:00+00:00,606081287,16.0
406333.700000003,137645.620000001,24035469,2024-03-08 18:07:12+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,1200 - 1219 BLOCK OF EASTERN AVENUE NE,406333.7,137645.62,7.0,7C,6.0,602.0,Cluster 31,007806 1,7806.0,Precinct 93,38.9066462305,-76.9269770737,,2024-03-08 02:00:00+00:00,2024-03-08 14:13:00+00:00,606081299,733.0
397162.060000002,140182.43,24062549,2024-04-26 23:42:42+00:00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1.0,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9295168861,-77.0327298633,,2024-04-26 22:28:00+00:00,2024-04-26 23:30:00+00:00,606081300,62.0
402978.361000001,131688.270500001,24077346,2024-05-23 10:43:17+00:00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,2966 - 3031 BLOCK OF 30TH STREET SE,402978.360960717,131688.270487637,8.0,8B,7.0,702.0,Cluster 36,007502 3,7502.0,Precinct 115,38.8529978798,-76.965687488,,2024-05-23 08:35:00+00:00,2024-05-23 10:28:00+00:00,606081303,113.0
397431.140000001,138792.739999998,24079240,2024-05-26 16:32:45+00:00,DAY,OTHERS,THEFT F/AUTO,U STREET NW AND 13TH STREET NW,397431.13999557,138792.73999823,1.0,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.9169989421,-77.0296213728,,2024-05-26 06:00:00+00:00,2024-05-26 08:00:00+00:00,606081304,120.0
398009.439900003,137002.5737,24046119,2024-03-28 02:50:35+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,8TH STREET NW AND I STREET NW,398009.43993211,137002.57366057,2.0,2C,1.0,101.0,Cluster 8,005802 5,5802.0,Precinct 129,38.9008740087,-77.0229478417,DOWNTOWN,2024-03-27 20:51:00+00:00,2024-03-27 21:49:00+00:00,606081312,58.0
399888.469999999,134117.719999999,24103511,2024-07-06 20:45:11+00:00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF TINGEY STREET SE,399888.47,134117.72,8.0,8F,1.0,106.0,Cluster 27,007201 2,7201.0,Precinct 131,38.874888404,-77.0012852869,CAPITOL RIVERFRONT,2024-06-29 15:00:00+00:00,2024-07-06 15:00:00+00:00,606081315,10080.0
401096.25,137658.600000001,24006280,2024-01-13 05:13:58+00:00,MIDNIGHT,GUN,ROBBERY,1500 - 1599 BLOCK OF MONTELLO AVENUE NE,401096.25,137658.6,5.0,5D,5.0,506.0,Cluster 23,008802 4,8802.0,Precinct 77,38.9067852953,-76.9873610164,,2024-01-13 04:37:00+00:00,2024-01-14 04:40:00+00:00,606081318,1443.0
396455.479999997,139555.850000001,24011194,2024-01-23 16:52:15+00:00,DAY,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1.0,1C,3.0,303.0,Cluster 1,003901 2,3901.0,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2024-01-23 16:20:00+00:00,2024-01-23 16:45:00+00:00,606081327,25.0
403711.149999999,135130.620000001,24056281,2024-04-15 08:44:46+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,3390 - 3429 BLOCK OF MINNESOTA AVENUE SE,403711.15,135130.62,7.0,7B,6.0,603.0,Cluster 32,007703 4,7703.0,Precinct 107,38.8840051782,-76.9572267363,,2024-04-15 08:00:00+00:00,2024-04-15 08:44:00+00:00,606081333,44.0
401674.509999998,131138.289999999,24074573,2024-05-18 18:04:30+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,3239 - 3263 BLOCK OF STANTON ROAD SE,401674.51,131138.29,8.0,8C,7.0,704.0,Cluster 38,007404 2,7404.0,Precinct 117,38.8480468649,-76.9807099746,,2024-05-18 16:02:00+00:00,2024-05-18 17:42:00+00:00,606081334,100.0
397115.780000001,137977.23,24078871,2024-05-25 22:05:55+00:00,EVENING,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2.0,2F,2.0,208.0,Cluster 7,005203 2,5203.0,Precinct 16,38.9096515756,-77.0332543444,,2024-05-25 03:54:00+00:00,2024-05-25 19:00:00+00:00,606081337,906.0
399489.779200003,134556.8836,24140294,2024-09-11 18:17:20+00:00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF 1ST STREET SE,399489.77916548,134556.883610299,6.0,8F,1.0,106.0,Cluster 27,007202 2,7202.0,Precinct 131,38.8788444223,-77.0058801803,CAPITOL RIVERFRONT,2024-09-09 12:58:00+00:00,2024-09-09 13:00:00+00:00,606081343,2.0
401897.789800003,135527.750300001,24421966,2024-05-30 21:01:38+00:00,EVENING,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF INDEPENDENCE AVENUE SE,401897.789823714,135527.7503312,7.0,7D,1.0,107.0,Cluster 26,006801 1,6801.0,Precinct 87,38.8875884634,-76.9781257186,,2024-05-25 01:00:00+00:00,2024-05-25 01:20:00+00:00,606081346,20.0
401668.109999999,139685.629999999,24041191,2024-03-18 21:21:24+00:00,EVENING,OTHERS,THEFT F/AUTO,2700 - 2799 BLOCK OF 17TH STREET NE,401668.11,139685.63,5.0,5C,5.0,505.0,Cluster 22,009102 1,9102.0,Precinct 72,38.9250445556,-76.9807629522,,2024-03-18 13:00:00+00:00,2024-03-18 15:30:00+00:00,606081353,150.0
399214.789999999,137753.75,24146609,2024-09-22 16:55:40+00:00,DAY,OTHERS,THEFT/OTHER,1200 - 1499 BLOCK OF NORTH CAPITOL STREET,399214.79,137753.75,6.0,6E,1.0,102.0,Cluster 8,004704 2,4704.0,Precinct 1,38.9076427724,-77.0090530223,,2024-09-22 16:20:00+00:00,2024-09-22 16:20:00+00:00,606081354,0.0
402579.466600001,139129.467300002,24148168,2024-09-25 04:52:54+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,25TH PLACE NE AND BLADENSBURG ROAD NE,402579.46659235,139129.46729454,5.0,5C,5.0,503.0,Cluster 24,011100 1,11100.0,Precinct 71,38.9200322609,-76.9702550582,,2024-09-20 07:00:00+00:00,2024-09-20 07:30:00+00:00,606081355,30.0
396705.799999997,140274.399999999,24422407,2024-07-02 10:01:56+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,3140 - 3172 BLOCK OF MOUNT PLEASANT STREET NW,396705.8,140274.4,1.0,1D,3.0,302.0,Cluster 2,002702 1,2702.0,Precinct 39,38.9303437881,-77.0379923349,,2024-06-21 21:40:00+00:00,2024-06-25 15:00:00+00:00,606081360,5360.0
400840.659999996,139142.940000001,24152753,2024-10-02 23:27:37+00:00,EVENING,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5.0,5C,5.0,505.0,Cluster 22,009102 4,9102.0,Precinct 72,38.9201570109,-76.9903059701,,2024-10-02 21:40:00+00:00,2024-10-02 22:30:00+00:00,606081368,50.0
398596.979999997,137320.09,24050335,2024-04-04 20:40:24+00:00,EVENING,OTHERS,THEFT F/AUTO,L STREET NW AND 4TH STREET NW,398596.97999665,137320.09001286,6.0,6E,1.0,101.0,Cluster 8,004703 3,4703.0,Precinct 1,38.9037354428,-77.0161751323,MOUNT VERNON TRIANGLE CID,2024-04-04 20:36:00+00:00,2024-04-04 20:37:00+00:00,606081395,1.0
396929.68,137688.23,24150181,2024-09-28 11:10:22+00:00,DAY,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF CORREGIDOR STREET NW,396929.68,137688.23,2.0,2F,2.0,208.0,Cluster 6,005202 2,5202.0,Precinct 17,38.9070475337,-77.0353987392,,2024-09-28 04:50:00+00:00,2024-09-28 10:00:00+00:00,606081399,310.0
397293.640000001,141316.989999998,24058738,2024-04-20 02:21:42+00:00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF SHEPHERD STREET NW,397293.64,141316.99,4.0,4C,4.0,404.0,Cluster 18,002504 1,2504.0,Precinct 47,38.9397377585,-77.0312168303,,2024-04-19 20:57:00+00:00,2024-04-19 21:38:00+00:00,606081401,41.0
407727.189599998,136182.366999999,24113775,2024-07-25 11:24:26+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,300 - 399 BLOCK OF 63RD STREET NE,407727.189637124,136182.366971808,7.0,7C,6.0,608.0,Cluster 31,007808 2,7808.0,Precinct 96,38.8934535832,-76.9109276278,,2024-07-25 09:25:00+00:00,2024-07-25 10:27:00+00:00,606081406,62.0
